ITAPIPOCA (A359);
Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm);
30/08/2018;2300;25,4;26,0;25,4;73,0;73,0;66,0;20,1;20,1;19,3;999,6;999,6;999,0;6,1;106,0;10,1;;0,0;
31/08/2018;0000;25,3;25,4;25,3;75,0;75,0;73,0;20,6;20,6;20,1;1000,2;1000,3;999,6;5,5;114,0;9,9;;0,0;
31/08/2018;0100;25,1;25,3;25,1;76,0;77,0;75,0;20,7;20,8;20,6;1000,6;1000,6;1000,2;4,2;104,0;9,9;;0,0;
31/08/2018;0200;25,1;25,2;25,1;76,0;76,0;75,0;20,5;20,6;20,5;1000,5;1000,8;1000,5;4,7;113,0;9,4;;0,0;
31/08/2018;0300;25,2;25,3;25,1;76,0;76,0;75,0;20,6;20,6;20,5;1000,4;1000,6;1000,3;5,3;107,0;9,8;;0,0;
31/08/2018;0400;25,2;25,3;25,2;76,0;76,0;75,0;20,7;20,7;20,6;1000,0;1000,4;1000,0;5,1;108,0;11,1;;0,0;
31/08/2018;0500;25,1;25,2;25,1;77,0;77,0;76,0;20,7;20,7;20,6;999,8;1000,0;999,8;4,9;119,0;10,2;;0,0;
31/08/2018;0600;25,1;25,2;25,1;76,0;77,0;76,0;20,5;20,8;20,5;999,9;1000,0;999,8;5,0;107,0;9,0;;0,0;
31/08/2018;0700;24,8;25,1;24,8;76,0;77,0;76,0;20,4;20,6;20,4;1000,0;1000,1;999,9;3,7;108,0;8,7;;0,0;
31/08/2018;0800;24,6;24,9;24,6;75,0;77,0;75,0;19,9;20,4;19,9;1000,4;1000,4;1000,0;2,9;104,0;8,8;;0,0;
31/08/2018;0900;24,4;24,7;24,3;74,0;75,0;74,0;19,5;19,9;19,5;1000,8;1000,8;1000,3;3,2;117,0;5,6;13,71;0,0;
31/08/2018;1000;25,6;26,0;24,3;63,0;74,0;62,0;18,0;19,5;17,9;1001,4;1001,4;1000,8;4,3;115,0;8,9;474,04;0,0;
31/08/2018;1100;26,0;26,0;25,3;59,0;63,0;59,0;17,4;17,9;17,1;1002,0;1002,1;1001,4;2,8;127,0;9,5;599,65;0,0;
31/08/2018;1200;27,7;28,6;26,0;51,0;59,0;50,0;16,8;17,8;16,8;1002,1;1002,2;1002,0;4,1;121,0;7,7;1909,94;0,0;
31/08/2018;1300;30,1;30,7;27,7;44,0;52,0;43,0;16,4;17,6;16,1;1001,7;1002,1;1001,6;3,6;125,0;9,0;2936,26;0,0;
31/08/2018;1400;32,5;32,7;29,6;38,0;45,0;37,0;16,2;17,0;15,6;1000,9;1001,7;1000,9;3,9;108,0;7,7;3397,30;0,0;
31/08/2018;1500;31,1;33,3;30,7;40,0;40,0;35,0;15,7;16,6;14,8;999,9;1000,9;999,9;2,0;138,0;7,7;2536,98;0,0;
31/08/2018;1600;33,5;34,4;31,1;32,0;40,0;32,0;14,3;16,5;14,1;998,7;999,9;998,7;1,6;227,0;6,2;2668,78;0,0;
31/08/2018;1700;33,6;34,8;32,8;32,0;33,0;31,0;14,7;15,4;14,1;998,0;998,7;998,0;1,0;129,0;6,3;1891,97;0,0;
31/08/2018;1800;32,5;34,7;31,4;43,0;45,0;31,0;18,3;18,5;14,3;997,8;998,0;997,8;5,4;77,0;9,5;1660,23;0,0;
31/08/2018;1900;31,1;33,1;31,0;45,0;45,0;42,0;17,8;18,7;17,7;997,8;997,8;997,6;5,0;85,0;10,3;1649,37;0,0;
31/08/2018;2000;29,0;31,2;29,0;51,0;51,0;45,0;18,0;18,1;17,8;998,2;998,2;997,8;6,2;79,0;9,9;830,94;0,0;
31/08/2018;2100;26,8;29,0;26,8;59,0;59,0;51,0;18,2;18,2;17,9;999,2;999,2;998,2;4,1;85,0;9,9;91,01;0,0;
31/08/2018;2200;25,5;26,8;25,5;66,0;66,0;59,0;18,8;18,8;18,2;1000,1;1000,1;999,2;3,3;68,0;7,8;;0,0;
31/08/2018;2300;25,8;26,1;25,2;64,0;67,0;61,0;18,5;18,8;17,8;1001,0;1001,0;1000,1;3,0;118,0;8,0;;0,0;
01/09/2018;0000;25,6;25,8;25,6;68,0;68,0;64,0;19,2;19,3;18,5;1001,5;1001,5;1001,0;4,1;130,0;8,8;;0,0;
01/09/2018;0100;25,5;25,7;25,4;70,0;70,0;68,0;19,5;19,5;19,2;1001,9;1001,9;1001,5;3,8;137,0;9,7;;0,0;
01/09/2018;0200;25,0;25,5;25,0;74,0;74,0;70,0;20,0;20,1;19,5;1001,9;1002,1;1001,9;3,2;133,0;8,5;;0,0;
01/09/2018;0300;24,8;25,1;24,8;74,0;74,0;74,0;19,8;20,1;19,8;1001,4;1001,9;1001,4;3,8;117,0;8,5;;0,0;
01/09/2018;0400;24,8;24,9;24,7;72,0;74,0;72,0;19,4;19,8;19,4;1000,8;1001,4;1000,8;4,4;119,0;9,2;;0,0;
01/09/2018;0500;24,8;24,9;24,8;73,0;73,0;72,0;19,6;19,7;19,3;1000,5;1000,8;1000,4;4,9;116,0;10,1;;0,0;
01/09/2018;0600;24,9;24,9;24,8;73,0;73,0;73,0;19,7;19,7;19,6;1000,2;1000,5;1000,2;5,0;114,0;11,2;;0,0;
01/09/2018;0700;24,6;24,9;24,6;74,0;75,0;73,0;19,7;19,9;19,7;1000,2;1000,2;1000,0;4,6;114,0;12,3;;0,0;
01/09/2018;0800;24,3;24,7;24,3;74,0;74,0;73,0;19,5;19,7;19,3;1000,6;1000,6;1000,2;2,7;128,0;9,8;;0,0;
01/09/2018;0900;24,5;24,7;24,1;73,0;75,0;73,0;19,4;19,6;19,3;1000,9;1001,0;1000,5;3,0;114,0;7,1;13,07;0,0;
01/09/2018;1000;26,4;26,6;24,5;62,0;73,0;62,0;18,5;19,7;18,5;1001,4;1001,4;1000,9;2,1;130,0;6,7;525,63;0,0;
01/09/2018;1100;27,5;27,8;26,3;56,0;62,0;55,0;18,0;18,6;17,6;1001,7;1001,8;1001,4;4,3;125,0;8,8;1420,05;0,0;
01/09/2018;1200;29,1;29,4;27,5;49,0;57,0;48,0;17,2;18,6;16,4;1002,2;1002,2;1001,7;6,1;120,0;13,0;2204,55;0,0;
01/09/2018;1300;31,2;31,2;28,7;40,0;49,0;40,0;15,9;17,6;15,4;1001,9;1002,2;1001,9;5,3;129,0;12,1;2824,84;0,0;
01/09/2018;1400;32,8;33,2;30,7;35,0;40,0;34,0;15,1;15,8;14,2;1001,3;1002,0;1001,3;5,7;117,0;13,4;3236,67;0,0;
01/09/2018;1500;33,2;34,4;32,1;32,0;35,0;30,0;14,1;15,1;13,8;1000,3;1001,3;1000,3;4,2;126,0;10,7;3370,66;0,0;
01/09/2018;1600;33,6;35,1;32,7;31,0;32,0;29,0;14,1;14,7;13,3;999,3;1000,3;999,3;4,1;116,0;9,2;3106,90;0,0;
01/09/2018;1700;33,4;35,6;33,4;36,0;36,0;28,0;16,4;16,4;13,4;998,6;999,3;998,6;5,6;86,0;8,9;2446,80;0,0;
01/09/2018;1800;32,8;35,0;32,6;38,0;38,0;34,0;16,5;17,5;15,9;998,5;998,6;998,4;7,3;84,0;12,6;2313,99;0,0;
01/09/2018;1900;31,4;33,0;31,3;39,0;39,0;37,0;15,9;16,5;15,7;998,9;998,9;998,5;6,6;86,0;11,9;1655,42;0,0;
01/09/2018;2000;28,9;31,4;28,8;48,0;48,0;39,0;16,8;16,8;15,7;999,5;999,5;998,9;5,4;96,0;12,4;829,84;0,0;
01/09/2018;2100;27,0;28,9;27,0;54,0;54,0;48,0;16,9;16,9;16,4;1000,0;1000,0;999,5;3,6;116,0;8,9;87,40;0,0;
01/09/2018;2200;26,2;27,0;26,2;60,0;60,0;54,0;17,8;17,8;16,8;1000,8;1000,8;1000,0;4,2;127,0;11,5;;0,0;
01/09/2018;2300;25,4;26,2;25,4;70,0;70,0;60,0;19,6;19,6;17,8;1001,6;1001,7;1000,7;4,3;128,0;9,6;;0,0;
02/09/2018;0000;25,4;25,4;25,2;71,0;73,0;70,0;19,8;20,0;19,6;1002,1;1002,1;1001,6;4,5;117,0;11,0;;0,0;
02/09/2018;0100;25,2;25,5;25,2;71,0;72,0;69,0;19,6;19,8;19,5;1002,0;1002,2;1001,9;4,9;112,0;12,6;;0,0;
02/09/2018;0200;25,2;25,4;25,2;71,0;71,0;70,0;19,5;19,6;19,4;1001,9;1002,0;1001,9;5,4;106,0;12,4;;0,0;
02/09/2018;0300;25,2;25,3;25,1;68,0;71,0;68,0;19,0;19,5;19,0;1001,2;1001,9;1001,2;5,6;102,0;11,8;;0,0;
02/09/2018;0400;25,2;25,4;25,1;69,0;69,0;66,0;19,0;19,0;18,7;1000,4;1001,2;1000,4;4,8;119,0;12,4;;0,0;
02/09/2018;0500;25,1;25,4;25,0;67,0;69,0;65,0;18,6;19,0;18,2;1000,0;1000,4;999,9;6,3;107,0;12,2;;0,0;
02/09/2018;0600;25,1;25,1;25,0;67,0;68,0;67,0;18,6;18,8;18,5;999,8;1000,0;999,7;6,4;104,0;12,7;;0,0;
02/09/2018;0700;24,7;25,3;24,7;70,0;70,0;66,0;19,0;19,0;18,4;1000,0;1000,0;999,8;5,0;113,0;12,1;;0,0;
02/09/2018;0800;24,6;24,7;24,6;73,0;73,0;70,0;19,5;19,5;19,0;1000,1;1000,1;999,9;6,7;106,0;12,5;;0,0;
02/09/2018;0900;24,6;24,7;24,6;73,0;73,0;72,0;19,6;19,6;19,3;1000,2;1000,2;1000,0;6,0;115,0;13,0;12,88;0,0;
02/09/2018;1000;26,2;26,2;24,6;68,0;74,0;68,0;19,8;20,5;19,6;1001,1;1001,1;1000,2;2,4;114,0;13,0;491,95;0,0;
02/09/2018;1100;28,0;28,2;26,0;60,0;68,0;60,0;19,6;20,4;19,0;1001,8;1001,8;1001,1;3,8;112,0;9,0;1617,55;0,0;
02/09/2018;1200;30,1;30,3;27,5;52,0;61,0;52,0;19,2;20,4;18,7;1002,0;1002,1;1001,8;4,7;107,0;11,4;2403,36;0,0;
02/09/2018;1300;31,2;31,6;29,0;46,0;55,0;46,0;18,3;19,9;18,2;1001,8;1002,1;1001,8;4,5;117,0;11,3;2181,09;0,0;
02/09/2018;1400;33,2;33,2;30,1;41,0;50,0;41,0;18,0;19,1;17,4;1000,7;1001,8;1000,7;6,6;103,0;12,5;2958,29;0,0;
02/09/2018;1500;33,9;33,9;30,9;36,0;44,0;36,0;16,9;18,1;16,6;1000,1;1000,7;999,9;5,1;123,0;12,0;2856,06;0,0;
02/09/2018;1600;34,1;35,5;32,2;34,0;40,0;33,0;16,0;17,3;15,3;999,0;1000,1;999,0;5,5;108,0;10,6;3258,23;0,0;
02/09/2018;1700;32,6;35,3;32,2;45,0;45,0;34,0;19,0;19,7;15,5;998,5;999,0;998,5;7,3;84,0;11,8;2049,23;0,0;
02/09/2018;1800;32,8;34,5;32,3;45,0;46,0;41,0;19,4;19,8;18,8;998,2;998,5;998,2;7,7;86,0;13,5;2459,79;0,0;
02/09/2018;1900;30,7;32,8;30,7;48,0;48,0;45,0;18,4;19,6;18,4;998,6;998,6;998,2;8,5;83,0;14,2;1666,01;0,0;
02/09/2018;2000;29,1;30,7;29,1;53,0;53,0;48,0;18,4;18,7;18,3;999,2;999,2;998,6;6,2;95,0;13,7;835,02;0,0;
02/09/2018;2100;27,4;29,1;27,4;60,0;60,0;53,0;18,9;18,9;18,3;999,6;999,6;999,2;4,8;102,0;12,1;80,52;0,0;
02/09/2018;2200;26,6;27,4;26,6;64,0;64,0;60,0;19,3;19,4;18,9;1000,1;1000,1;999,6;4,3;115,0;9,4;;0,0;
02/09/2018;2300;26,1;26,6;26,1;68,0;68,0;64,0;19,7;19,7;19,2;1000,6;1000,6;1000,1;4,2;105,0;9,6;;0,0;
03/09/2018;0000;25,8;26,1;25,8;72,0;72,0;68,0;20,3;20,3;19,7;1001,2;1001,2;1000,6;6,4;106,0;12,8;;0,0;
03/09/2018;0100;25,6;25,8;25,6;75,0;75,0;72,0;20,8;20,8;20,3;1001,7;1001,7;1001,2;6,4;107,0;12,3;;0,0;
03/09/2018;0200;25,6;25,7;25,5;73,0;75,0;73,0;20,4;20,8;20,4;1001,8;1001,9;1001,7;6,4;107,0;12,6;;0,0;
03/09/2018;0300;25,5;25,7;25,5;74,0;74,0;72,0;20,6;20,6;20,2;1001,3;1001,9;1001,2;6,8;108,0;13,6;;0,0;
03/09/2018;0400;25,2;25,5;25,2;76,0;77,0;74,0;20,8;20,8;20,6;1000,5;1001,3;1000,4;6,5;108,0;12,7;;0,0;
03/09/2018;0500;24,9;25,3;24,8;78,0;78,0;76,0;20,7;20,8;20,6;999,8;1000,5;999,8;6,8;104,0;13,2;;0,0;
03/09/2018;0600;25,0;25,0;24,8;75,0;78,0;75,0;20,3;20,7;20,3;999,4;999,8;999,4;6,8;105,0;13,5;;0,0;
03/09/2018;0700;25,1;25,1;24,9;73,0;75,0;73,0;19,8;20,3;19,8;1000,1;1000,1;999,4;4,5;121,0;13,5;;0,0;
03/09/2018;0800;24,6;25,1;24,5;75,0;75,0;73,0;19,9;19,9;19,7;1000,4;1000,5;1000,1;3,7;123,0;11,4;;0,0;
03/09/2018;0900;24,6;24,6;24,3;76,0;76,0;75,0;20,0;20,0;19,7;1000,9;1000,9;1000,4;3,0;110,0;8,7;15,88;0,0;
03/09/2018;1000;25,8;25,9;24,6;68,0;76,0;68,0;19,6;20,1;19,6;1001,4;1001,5;1000,9;4,4;121,0;8,4;497,83;0,0;
03/09/2018;1100;28,5;28,5;25,8;49,0;69,0;49,0;16,7;19,9;16,7;1001,8;1001,8;1001,4;6,2;121,0;12,8;1409,17;0,0;
03/09/2018;1200;30,4;30,5;28,2;45,0;50,0;45,0;17,3;17,4;16,4;1001,7;1001,8;1001,6;5,4;114,0;12,8;2200,58;0,0;
03/09/2018;1300;31,8;32,2;29,8;40,0;46,0;39,0;16,6;17,5;16,0;1001,6;1001,8;1001,5;6,1;121,0;12,5;2829,24;0,0;
03/09/2018;1400;33,2;33,7;31,8;34,0;40,0;34,0;15,2;16,6;15,1;1000,9;1001,6;1000,9;4,7;123,0;11,4;3296,76;0,0;
03/09/2018;1500;35,1;35,5;33,0;30,0;35,0;30,0;15,1;15,8;14,8;999,7;1001,0;999,7;4,4;108,0;9,6;3488,51;0,0;
03/09/2018;1600;35,8;36,5;34,3;28,0;31,0;27,0;14,4;15,8;13,6;998,5;999,7;998,5;3,6;113,0;8,7;3312,90;0,0;
03/09/2018;1700;34,7;36,6;34,0;37,0;38,0;28,0;17,8;18,2;14,0;997,7;998,5;997,7;6,3;71,0;10,7;2324,23;0,0;
03/09/2018;1800;34,2;35,6;33,8;38,0;39,0;35,0;18,0;18,2;17,2;997,2;997,7;997,2;5,9;76,0;11,0;2392,38;0,0;
03/09/2018;1900;31,8;34,3;31,8;43,0;43,0;38,0;17,7;18,0;17,3;997,9;998,0;997,2;6,5;79,0;10,8;1657,23;0,0;
03/09/2018;2000;29,6;32,0;29,6;50,0;51,0;43,0;18,2;18,4;17,5;998,4;998,5;997,9;4,3;78,0;10,8;814,70;0,0;
03/09/2018;2100;27,1;29,6;27,1;60,0;60,0;50,0;18,7;18,7;18,1;999,2;999,2;998,4;3,4;99,0;8,5;71,65;0,0;
03/09/2018;2200;26,5;27,1;26,5;64,0;64,0;60,0;19,0;19,0;18,7;999,7;999,7;999,1;3,3;96,0;6,9;;0,0;
03/09/2018;2300;26,1;26,5;26,0;68,0;68,0;64,0;19,6;19,6;19,1;1000,2;1000,2;999,7;1,8;94,0;6,9;;0,0;
04/09/2018;0000;26,0;26,1;25,8;69,0;69,0;68,0;19,9;19,9;19,5;1000,7;1000,7;1000,1;2,5;104,0;6,3;;0,0;
04/09/2018;0100;25,6;25,9;25,6;75,0;75,0;69,0;20,8;20,8;19,9;1001,0;1001,1;1000,7;3,1;120,0;9,0;;0,0;
04/09/2018;0200;25,6;25,7;25,5;73,0;75,0;73,0;20,5;20,8;20,5;1000,6;1001,0;1000,5;5,7;118,0;11,0;;0,0;
04/09/2018;0300;25,4;25,7;25,4;73,0;74,0;72,0;20,2;20,5;20,2;999,8;1000,6;999,8;6,7;113,0;13,1;;0,0;
04/09/2018;0400;25,1;25,4;25,1;76,0;76,0;73,0;20,5;20,5;20,2;999,5;999,8;999,4;5,5;116,0;13,4;;0,0;
04/09/2018;0500;24,9;25,1;24,8;76,0;76,0;75,0;20,3;20,5;20,3;999,2;999,5;999,2;4,1;119,0;10,5;;0,0;
04/09/2018;0600;24,8;25,0;24,8;75,0;76,0;75,0;20,1;20,3;20,1;998,7;999,2;998,6;5,6;121,0;11,4;;0,0;
04/09/2018;0700;24,6;24,8;24,6;74,0;75,0;74,0;19,7;20,1;19,7;998,9;998,9;998,7;5,2;117,0;11,2;;0,0;
04/09/2018;0800;24,3;24,8;24,3;75,0;75,0;72,0;19,6;19,7;19,3;999,0;999,0;998,8;4,1;124,0;11,8;;0,0;
04/09/2018;0900;24,4;24,4;24,1;75,0;76,0;75,0;19,6;19,8;19,6;999,7;999,7;999,0;3,6;120,0;8,5;16,18;0,0;
04/09/2018;1000;26,0;26,2;24,4;65,0;75,0;65,0;19,0;19,7;18,9;1000,5;1000,6;999,7;2,7;140,0;9,3;529,53;0,0;
04/09/2018;1100;27,1;27,5;26,0;57,0;65,0;57,0;17,9;19,1;17,9;1001,1;1001,1;1000,5;4,6;129,0;10,0;1417,21;0,0;
04/09/2018;1200;29,4;30,1;27,0;49,0;58,0;48,0;17,6;18,6;17,3;1001,5;1001,6;1001,1;4,4;113,0;10,7;2170,53;0,0;
04/09/2018;1300;30,7;31,6;29,3;42,0;49,0;42,0;16,4;17,9;16,4;1000,8;1001,5;1000,8;4,4;114,0;8,6;2770,21;0,0;
04/09/2018;1400;32,9;33,4;30,6;33,0;43,0;32,0;14,4;16,9;14,0;999,8;1000,8;999,8;3,7;117,0;10,5;3262,71;0,0;
04/09/2018;1500;34,2;35,2;32,7;30,0;33,0;28,0;14,0;14,8;13,3;998,6;999,8;998,6;4,6;133,0;10,3;3409,45;0,0;
04/09/2018;1600;35,7;35,8;33,8;29,0;31,0;28,0;14,9;15,4;13,4;997,5;998,6;997,5;5,5;87,0;12,7;3351,95;0,0;
04/09/2018;1700;34,9;35,9;34,5;31,0;32,0;29,0;15,3;15,6;14,6;997,1;997,6;997,1;7,7;79,0;12,4;2948,89;0,0;
04/09/2018;1800;32,8;34,9;32,8;34,0;34,0;31,0;14,8;15,5;14,8;996,8;997,1;996,8;7,7;89,0;13,6;2389,03;0,0;
04/09/2018;1900;31,0;33,2;31,0;41,0;41,0;34,0;16,4;16,4;14,3;997,2;997,2;996,8;7,6;86,0;13,1;1663,15;0,0;
04/09/2018;2000;28,6;31,2;28,6;54,0;54,0;41,0;18,3;18,3;16,5;998,1;998,1;997,2;6,9;87,0;11,3;818,27;0,0;
04/09/2018;2100;26,5;28,6;26,5;65,0;65,0;54,0;19,5;19,5;18,3;998,6;998,6;998,0;6,0;102,0;11,3;67,55;0,0;
04/09/2018;2200;25,6;26,5;25,6;70,0;70,0;65,0;19,7;19,8;19,4;999,6;999,6;998,6;4,2;112,0;10,8;;0,0;
04/09/2018;2300;25,4;25,7;25,4;71,0;71,0;70,0;19,8;19,8;19,7;1000,2;1000,2;999,6;3,5;105,0;8,9;;0,0;
05/09/2018;0000;25,2;25,4;25,2;77,0;77,0;71,0;20,8;20,8;19,8;1001,0;1001,0;1000,2;4,0;110,0;8,7;;0,0;
05/09/2018;0100;25,5;25,5;25,3;76,0;77,0;76,0;20,9;21,0;20,9;1001,3;1001,4;1001,0;4,4;112,0;9,4;;0,0;
05/09/2018;0200;25,6;25,7;25,5;75,0;76,0;75,0;20,9;20,9;20,8;1001,2;1001,5;1001,1;5,0;112,0;9,6;;0,0;
05/09/2018;0300;25,5;25,6;25,5;76,0;76,0;75,0;21,0;21,0;20,9;1000,7;1001,2;1000,7;4,9;114,0;9,7;;0,0;
05/09/2018;0400;25,5;25,6;25,5;76,0;76,0;75,0;20,9;21,1;20,9;1000,1;1000,7;1000,1;5,6;115,0;10,6;;0,0;
05/09/2018;0500;25,4;25,5;25,4;76,0;77,0;76,0;20,9;21,0;20,9;999,6;1000,1;999,6;5,4;108,0;10,8;;0,0;
05/09/2018;0600;25,3;25,5;25,3;76,0;76,0;75,0;20,8;20,9;20,7;999,6;999,6;999,5;4,7;111,0;10,7;;0,0;
05/09/2018;0700;25,3;25,3;25,1;76,0;77,0;76,0;20,7;20,8;20,6;999,9;1000,0;999,6;4,7;103,0;10,3;;0,0;
05/09/2018;0800;25,1;25,4;25,1;76,0;76,0;75,0;20,6;20,7;20,5;1000,4;1000,4;999,9;3,9;108,0;9,9;;0,0;
05/09/2018;0900;25,0;25,1;24,8;75,0;76,0;75,0;20,2;20,6;20,2;1001,4;1001,4;1000,4;4,2;112,0;8,8;12,84;0,0;
05/09/2018;1000;26,2;26,4;25,0;69,0;75,0;69,0;20,0;20,4;20,0;1002,4;1002,4;1001,4;3,5;128,0;9,4;456,73;0,0;
05/09/2018;1100;28,0;28,1;26,2;62,0;69,0;60,0;19,9;20,6;19,3;1002,6;1002,6;1002,3;4,3;126,0;9,2;1294,45;0,0;
05/09/2018;1200;30,0;30,3;27,7;51,0;61,0;51,0;18,8;20,2;18,5;1002,8;1002,8;1002,6;5,8;102,0;9,3;2051,18;0,0;
05/09/2018;1300;30,4;31,6;29,5;50,0;53,0;47,0;18,7;19,4;18,4;1002,7;1002,8;1002,6;4,6;118,0;9,6;2295,35;0,0;
05/09/2018;1400;31,3;31,3;30,0;46,0;50,0;46,0;18,3;18,8;17,6;1001,9;1002,7;1001,9;4,0;118,0;9,1;1316,58;0,0;
05/09/2018;1500;32,2;33,1;30,5;49,0;52,0;42,0;20,1;20,7;18,0;1001,1;1001,9;1001,1;6,9;91,0;11,1;2416,76;0,0;
05/09/2018;1600;32,7;33,2;30,9;46,0;51,0;46,0;19,7;20,7;19,2;999,8;1001,1;999,8;6,1;91,0;11,5;2334,13;0,0;
05/09/2018;1700;32,9;33,5;31,7;44,0;48,0;43,0;19,1;19,8;18,6;999,1;999,9;999,1;6,0;86,0;10,7;2461,95;0,0;
05/09/2018;1800;32,1;33,2;31,6;46,0;47,0;44,0;18,9;19,3;18,5;998,7;999,1;998,7;7,1;84,0;10,7;1968,09;0,0;
05/09/2018;1900;31,0;32,7;30,9;50,0;50,0;44,0;19,4;19,4;18,6;998,8;998,8;998,6;7,0;80,0;11,0;1673,66;0,0;
05/09/2018;2000;28,6;31,0;28,6;59,0;59,0;50,0;19,8;20,0;19,1;999,4;999,4;998,8;6,4;91,0;11,0;841,62;0,0;
05/09/2018;2100;26,7;28,6;26,7;68,0;68,0;59,0;20,3;20,3;19,6;1000,1;1000,1;999,4;4,8;89,0;10,5;110,67;0,0;
05/09/2018;2200;26,0;26,7;26,0;69,0;70,0;68,0;20,0;20,5;20,0;1000,8;1000,8;1000,1;3,8;116,0;8,8;;0,0;
05/09/2018;2300;25,7;26,1;25,7;69,0;69,0;67,0;19,6;20,0;19,4;1001,7;1001,7;1000,8;4,3;118,0;8,7;;0,0;
06/09/2018;0000;25,2;25,7;25,2;73,0;73,0;69,0;20,0;20,0;19,5;1002,4;1002,4;1001,7;4,9;109,0;8,4;;0,0;
06/09/2018;0100;25,0;25,2;24,9;78,0;78,0;73,0;20,8;20,8;20,1;1002,8;1002,8;1002,4;4,1;117,0;8,7;;0,0;
06/09/2018;0200;25,1;25,1;24,9;78,0;78,0;77,0;21,0;21,0;20,8;1002,8;1002,8;1002,7;3,7;115,0;8,4;;0,0;
06/09/2018;0300;25,0;25,1;25,0;78,0;78,0;77,0;20,9;21,0;20,8;1002,1;1002,8;1002,1;4,9;112,0;8,4;;0,0;
06/09/2018;0400;25,1;25,2;25,0;77,0;78,0;77,0;20,9;21,0;20,9;1001,4;1002,1;1001,4;5,0;115,0;9,0;;0,0;
06/09/2018;0500;25,0;25,2;25,0;78,0;78,0;77,0;21,0;21,0;20,9;1000,8;1001,4;1000,7;4,6;109,0;8,9;;0,0;
06/09/2018;0600;25,1;25,2;25,0;77,0;79,0;77,0;20,7;21,1;20,7;1001,0;1001,0;1000,7;5,1;113,0;10,0;;0,0;
06/09/2018;0700;24,9;25,1;24,8;78,0;78,0;77,0;20,8;20,8;20,6;1001,3;1001,3;1001,0;5,4;109,0;10,0;;0,0;
06/09/2018;0800;24,9;25,0;24,7;79,0;79,0;78,0;21,0;21,0;20,8;1001,7;1001,7;1001,3;4,4;112,0;9,7;;0,0;
06/09/2018;0900;24,9;25,0;24,8;77,0;79,0;77,0;20,5;21,0;20,5;1002,3;1002,3;1001,6;3,8;119,0;7,7;19,27;0,0;
06/09/2018;1000;26,6;26,6;24,9;70,0;77,0;70,0;20,6;20,8;20,4;1002,9;1002,9;1002,3;4,1;113,0;7,7;525,05;0,0;
06/09/2018;1100;28,0;28,3;26,4;64,0;70,0;63,0;20,6;20,8;20,0;1003,3;1003,3;1002,8;4,3;124,0;9,1;1503,20;0,0;
06/09/2018;1200;27,5;29,1;26,6;66,0;69,0;59,0;20,6;20,8;19,7;1003,8;1003,8;1003,3;4,7;139,0;9,2;1793,00;0,0;
06/09/2018;1300;27,7;28,7;26,9;63,0;66,0;61,0;19,9;20,6;19,8;1003,6;1003,8;1003,6;4,1;141,0;10,5;1768,39;0,0;
06/09/2018;1400;30,6;30,7;27,1;50,0;65,0;50,0;18,9;20,5;18,5;1002,5;1003,7;1002,5;4,0;114,0;9,4;1537,70;0,0;
06/09/2018;1500;31,5;31,6;29,6;45,0;51,0;45,0;18,1;18,8;17,8;1001,5;1002,6;1001,5;4,2;80,0;9,5;1384,53;0,0;
06/09/2018;1600;31,6;32,8;30,6;43,0;47,0;41,0;17,5;18,4;17,2;1000,5;1001,5;1000,5;2,6;133,0;7,8;1499,63;0,0;
06/09/2018;1700;33,4;33,7;31,6;36,0;43,0;35,0;16,3;18,2;15,9;999,5;1000,5;999,4;5,0;106,0;8,7;1988,92;0,0;
06/09/2018;1800;31,7;33,9;31,3;45,0;48,0;36,0;18,2;19,4;16,5;999,0;999,6;999,0;5,3;82,0;9,9;1565,86;0,0;
06/09/2018;1900;31,9;33,3;31,3;42,0;45,0;40,0;17,5;18,4;17,2;998,9;999,0;998,8;6,0;82,0;10,3;1521,26;0,0;
06/09/2018;2000;29,4;31,9;29,4;49,0;49,0;42,0;17,5;17,5;16,9;999,5;999,5;998,9;6,4;79,0;10,0;757,50;0,0;
06/09/2018;2100;27,5;29,4;27,5;56,0;56,0;49,0;17,9;17,9;17,3;1000,3;1000,3;999,5;4,7;104,0;9,9;86,48;0,0;
06/09/2018;2200;26,2;27,4;26,2;65,0;65,0;56,0;19,1;19,1;17,9;1001,1;1001,1;1000,3;5,3;117,0;10,3;;0,0;
06/09/2018;2300;25,6;26,2;25,6;71,0;71,0;65,0;19,9;19,9;19,1;1001,9;1001,9;1001,1;5,3;127,0;10,3;;0,0;
07/09/2018;0000;25,5;25,6;25,4;72,0;72,0;71,0;20,0;20,0;19,9;1002,5;1002,5;1001,9;4,5;125,0;9,2;;0,0;
07/09/2018;0100;25,3;25,5;25,3;75,0;75,0;72,0;20,5;20,5;20,0;1002,8;1002,8;1002,5;4,1;111,0;8,1;;0,0;
07/09/2018;0200;25,4;25,4;25,3;75,0;75,0;74,0;20,7;20,7;20,4;1002,8;1003,0;1002,8;4,1;107,0;9,0;;0,0;
